l1code,l1name,l2code,l2name,l3code,l3name,code,name,area,market,exchange,list_status,list_date,is_hs
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600971,恒源煤电,安徽,主板,SSE,L,20040817,H
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600985,淮北矿业,安徽,主板,SSE,L,20040428,H
801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ,600997,开滦股份,河北,主板,SSE,L,20040602,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601001,晋控煤业,山西,主板,SSE,L,20060623,H
801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ,601011,宝泰隆,黑龙江,主板,SSE,L,20110309,H
801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ,601015,陕西黑猫,陕西,主板,SSE,L,20141105,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601088,中国神华,北京,主板,SSE,L,20071009,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601101,昊华能源,北京,主板,SSE,L,20100331,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601225,陕西煤业,陕西,主板,SSE,L,20140128,H
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601666,平煤股份,河南,主板,SSE,L,20061123,H
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601699,潞安环能,山西,主板,SSE,L,20060922,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601898,中煤能源,北京,主板,SSE,L,20080201,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601918,新集能源,安徽,主板,SSE,L,20071219,H
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,603071,物产环能,浙江,主板,SSE,L,20211216,H
801950.SI,煤炭,801952.SI,焦炭Ⅱ,859521.SI,焦炭Ⅲ,603113,金能科技,山东,主板,SSE,L,20170511,H
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,000063,中兴通讯,深圳,主板,SZSE,L,19971118,S
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,000070,特发信息,深圳,主板,SZSE,L,20000511,S
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,000586,汇源通信,四川,主板,SZSE,L,19951220,N
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,000836,富通信息,天津,主板,SZSE,L,19970929,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,000839,ST国安,北京,主板,SZSE,L,19971031,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,000851,高鸿股份,贵州,主板,SZSE,L,19980609,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,000889,ST中嘉,河北,主板,SZSE,L,19971218,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,000971,ST高升,湖北,主板,SZSE,L,20000427,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,002017,东信和平,广东,中小板,SZSE,L,20040713,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002089,*ST新海,江苏,中小板,SZSE,L,20061130,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002093,国脉科技,福建,中小板,SZSE,L,20061215,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,002104,恒宝股份,江苏,中小板,SZSE,L,20070110,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002115,三维通信,浙江,中小板,SZSE,L,20070215,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002123,梦网科技,辽宁,中小板,SZSE,L,20070328,S
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002148,北纬科技,北京,中小板,SZSE,L,20070810,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002194,武汉凡谷,湖北,中小板,SZSE,L,20071207,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002281,光迅科技,湖北,中小板,SZSE,L,20090821,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002296,辉煌科技,河南,中小板,SZSE,L,20090929,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,002313,*ST日海,深圳,中小板,SZSE,L,20091203,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002396,星网锐捷,福建,中小板,SZSE,L,20100623,S
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002467,二六三,北京,中小板,SZSE,L,20100908,S
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,002491,通鼎互联,江苏,中小板,SZSE,L,20101021,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002544,普天科技,广东,中小板,SZSE,L,20110128,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002583,海能达,深圳,中小板,SZSE,L,20110527,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002792,通宇通讯,广东,中小板,SZSE,L,20160328,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002796,世嘉科技,江苏,中小板,SZSE,L,20160510,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002897,意华股份,浙江,中小板,SZSE,L,20170907,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002902,铭普光磁,广东,中小板,SZSE,L,20170929,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,002908,德生科技,广东,中小板,SZSE,L,20171020,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002929,润建股份,广西,中小板,SZSE,L,20180301,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,003031,中瓷电子,河北,主板,SZSE,L,20210104,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,003040,楚天龙,广东,主板,SZSE,L,20210322,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300025,华星创业,浙江,创业板,SZSE,L,20091030,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300050,世纪鼎利,广东,创业板,SZSE,L,20100120,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300053,欧比特,广东,创业板,SZSE,L,20100211,S
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300081,恒信东方,北京,创业板,SZSE,L,20100520,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300134,大富科技,安徽,创业板,SZSE,L,20101026,S
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300183,东软载波,山东,创业板,SZSE,L,20110222,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300205,天喻信息,湖北,创业板,SZSE,L,20110421,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300211,亿通科技,江苏,创业板,SZSE,L,20110505,N
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300213,佳讯飞鸿,北京,创业板,SZSE,L,20110505,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300292,吴通控股,江苏,创业板,SZSE,L,20120229,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300308,中际旭创,山东,创业板,SZSE,L,20120410,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300310,宜通世纪,广东,创业板,SZSE,L,20120425,N
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300353,东土科技,北京,创业板,SZSE,L,20120927,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300394,天孚通信,江苏,创业板,SZSE,L,20150217,S
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300414,中光防雷,四川,创业板,SZSE,L,20150513,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300502,新易盛,四川,创业板,SZSE,L,20160303,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300504,天邑股份,四川,创业板,SZSE,L,20180330,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300513,恒实科技,北京,创业板,SZSE,L,20160530,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300548,博创科技,浙江,创业板,SZSE,L,20161012,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300555,ST路通,江苏,创业板,SZSE,L,20161018,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300560,中富通,福建,创业板,SZSE,L,20161101,N
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,300563,神宇股份,江苏,创业板,SZSE,L,20161114,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300565,科信技术,深圳,创业板,SZSE,L,20161122,S
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300570,太辰光,深圳,创业板,SZSE,L,20161206,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300571,平治信息,浙江,创业板,SZSE,L,20161213,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300578,会畅通讯,上海,创业板,SZSE,L,20170125,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300590,移为通信,上海,创业板,SZSE,L,20170111,S
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300597,吉大通信,吉林,创业板,SZSE,L,20170123,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300603,立昂技术,新疆,创业板,SZSE,L,20170126,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300615,欣天科技,深圳,创业板,SZSE,L,20170215,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300620,光库科技,广东,创业板,SZSE,L,20170310,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300627,华测导航,上海,创业板,SZSE,L,20170321,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300628,亿联网络,福建,创业板,SZSE,L,20170317,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300638,广和通,深圳,创业板,SZSE,L,20170413,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,300689,澄天伟业,深圳,创业板,SZSE,L,20170809,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300698,万马科技,浙江,创业板,SZSE,L,20170831,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300710,万隆光电,浙江,创业板,SZSE,L,20171019,N
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300711,广哈通信,广东,创业板,SZSE,L,20171101,N
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,300913,兆龙互连,浙江,创业板,SZSE,L,20201207,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300921,南凌科技,深圳,创业板,SZSE,L,20201222,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300959,线上线下,江苏,创业板,SZSE,L,20210322,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,301139,元道通信,新疆,创业板,SZSE,L,20220708,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301165,锐捷网络,福建,创业板,SZSE,L,20221121,S
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,301191,菲菱科思,深圳,创业板,SZSE,L,20220526,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301205,联特科技,湖北,创业板,SZSE,L,20220913,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301314,科瑞思,广东,创业板,SZSE,L,20230328,N
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,301380,挖金客,北京,创业板,SZSE,L,20221025,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301419,阿莱德,上海,创业板,SZSE,L,20230209,N
801770.SI,通信,801223.SI,通信服务,,,600050,中国联通,北京,主板,SSE,L,20021009,H
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,600105,永鼎股份,江苏,主板,SSE,L,19970929,H
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600198,大唐电信,北京,主板,SSE,L,19981021,H
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,600289,ST信通,黑龙江,主板,SSE,L,20000720,N
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,600345,长江通信,湖北,主板,SSE,L,20001222,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600355,精伦电子,湖北,主板,SSE,L,20020613,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600462,ST九有,湖北,主板,SSE,L,20030903,N
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,600487,亨通光电,江苏,主板,SSE,L,20030822,H
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,600498,烽火通信,湖北,主板,SSE,L,20010823,H
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,600522,中天科技,江苏,主板,SSE,L,20021024,H
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600734,ST实达,福建,主板,SSE,L,19960808,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,600775,南京熊猫,江苏,主板,SSE,L,19961118,H
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,600776,东方通信,浙江,主板,SSE,L,19961126,H
801770.SI,通信,801223.SI,通信服务,,,600804,ST鹏博士,山东,主板,SSE,L,19940103,N
801770.SI,通信,801223.SI,通信服务,,,600941,中国移动,北京,主板,SSE,L,20220105,H
801770.SI,通信,801223.SI,通信服务,,,601728,中国电信,北京,主板,SSE,L,20210820,H
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,601869,长飞光纤,湖北,主板,SSE,L,20180720,H
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,603042,华脉科技,江苏,主板,SSE,L,20170602,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,603083,剑桥科技,上海,主板,SSE,L,20171110,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,603118,共进股份,深圳,主板,SSE,L,20150225,H
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603206,嘉环科技,江苏,主板,SSE,L,20220506,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603220,中贝通信,湖北,主板,SSE,L,20181115,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,603236,移远通信,上海,主板,SSE,L,20190716,H
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603322,超讯通信,广东,主板,SSE,L,20160728,N
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,603421,鼎信通讯,山东,主板,SSE,L,20161011,H
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603559,中通国脉,吉林,主板,SSE,L,20161202,N
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603602,纵横通信,浙江,主板,SSE,L,20170810,N
801770.SI,通信,801102.SI,通信设备,851026.SI,通信终端及配件,603803,瑞斯康达,北京,主板,SSE,L,20170420,N
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600037,歌华有线,北京,主板,SSE,L,20010208,H
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,600633,浙数文化,浙江,主板,SSE,L,19930304,H
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600637,东方明珠,上海,主板,SSE,L,19930316,H
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,600757,长江传媒,湖北,主板,SSE,L,19961003,H
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600831,广电网络,陕西,主板,SSE,L,19940224,N
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601098,中南传媒,湖南,主板,SSE,L,20101028,H
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601801,皖新传媒,安徽,主板,SSE,L,20100118,H
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601928,凤凰传媒,江苏,主板,SSE,L,20111130,H
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601999,出版传媒,辽宁,主板,SSE,L,20071221,N
801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站,603000,人民网,北京,主板,SSE,L,20120427,H
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,603729,龙韵股份,上海,主板,SSE,L,20150324,N
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600959,江苏有线,江苏,主板,SSE,L,20150428,H
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,603598,引力传媒,北京,主板,SSE,L,20150527,N
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,603999,读者传媒,甘肃,主板,SSE,L,20151210,N
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,601595,上海电影,上海,主板,SSE,L,20160817,N
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600936,广西广电,广西,主板,SSE,L,20160815,H
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,600576,祥源文旅,浙江,主板,SSE,L,20030220,H
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,600229,城市传媒,山东,主板,SSE,L,20000309,N
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,600892,大晟文化,深圳,主板,SSE,L,19960315,N
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601858,中国科传,北京,主板,SSE,L,20170118,H
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,603444,吉比特,福建,主板,SSE,L,20170104,H
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601811,新华文轩,四川,主板,SSE,L,20160808,H
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601900,南方传媒,广东,主板,SSE,L,20160215,N
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,603258,电魂网络,浙江,主板,SSE,L,20161026,H
801760.SI,传媒,801995.SI,电视广播Ⅱ,859951.SI,电视广播Ⅲ,600996,贵广网络,贵州,主板,SSE,L,20161226,H
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,600977,中国电影,北京,主板,SSE,L,20160809,H
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,600715,文投控股,辽宁,主板,SSE,L,19960701,N
801760.SI,传媒,801767.SI,数字媒体,857674.SI,门户网站,603888,新华网,北京,主板,SSE,L,20161028,H
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601019,山东出版,山东,主板,SSE,L,20171122,H
801760.SI,传媒,801767.SI,数字媒体,,,603533,掌阅科技,北京,主板,SSE,L,20170921,H
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,600640,国脉文化,上海,主板,SSE,L,19930407,H
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601949,中国出版,北京,主板,SSE,L,20170821,H
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,600986,浙文互联,浙江,主板,SSE,L,20040426,H
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,603096,新经典,天津,主板,SSE,L,20170425,N
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,603825,华扬联众,北京,主板,SSE,L,20170802,N
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,603721,中广天择,湖南,主板,SSE,L,20170811,N
